organization	recall_number	recall_date	recall_url	description	summary
USDA	b84e58c575	2012-07-28	http://www.fsis.usda.gov/News_&_Events/Recall_050_2012_Release/index.asp	Tony Downs Foods Company, a Madelia, Minn., establishment is recalling approximately 70,500 pounds of premium chunk chicken due to mislabeling and an undeclared allergen.	Minnesota Firm Recalls Canned Chicken Products Due To Mislabeling And Undeclared Allergen
USDA	70beb862fe	2012-07-27	http://www.fsis.usda.gov/News_&_Events/Recall_047_2012_Release/index.asp	Huxtable's Kitchen, a Vernon, Calif. establishment, is recalling approximately 5,610 pounds of barbeque chicken salads. The salads contain diced onions that are the subject of a Food and Drug Administration (FDA) recall due to possible Listeria monocytogenes contamination.	California Firm Recalls BBQ Chicken Salads for Possible Listeria Monocytogenes Contamination
USDA	7ca16c401b	2012-07-27	http://www.fsis.usda.gov/News_&_Events/Recall_049_2012_Release/index.asp	Enslin & Son Packing Company, a Hattiesburg, Miss. establishment, is recalling approximately 314 pounds of sausage products due to possible Listeria monocytogenes contamination.	Mississippi Firm Recalls Sausage Products For Possible Listeria Monocytogenes Contamination
USDA	4375d98c1c	2012-07-27	http://www.fsis.usda.gov/News_&_Events/Recall_048_2012_Release/index.asp	LSG Sky Chefs, an Orlando, Fla. establishment, is recalling approximately 735 pounds of ready-to-eat chipotle chicken wrap products. The products contain diced onions that are the subject of a Food and Drug Administration (FDA) recall due to possible Listeria monocytogenes contamination.	Florida Firm Recalls Chicken Wrap Products Due To Possible Listeria Monocytogenes Contamination
USDA	84fb7150cf	2012-07-26	http://www.fsis.usda.gov/News_&_Events/Recall_046_2012_Release/index.asp	Piccadilly Fine Foods, a Santa Clara, Calif. establishment, is recalling approximately 79 pounds of chicken and yam pie products that may include a curry paste containing shrimp, a known allergen not declared on the product label.	California Firm Recalls Chicken and Yam Pie Products Due to Misbranding and an Undeclared Allergen
USDA	4a16ccfef7	2012-07-23	http://www.fsis.usda.gov/News_&_Events/Recall_045_2012_Release/index.asp	Cargill Meat Solutions, a Wyalusing, Pa., establishment, is recalling 29,339 pounds of fresh ground beef products that may be contaminated with Salmonella Enteritidis.	Pennsylvania Firm Recalls Ground Beef Products Due To Possible Salmonella Contamination
USDA	2f4a418926	2012-07-20	http://www.fsis.usda.gov/News_&_Events/Recall_044_2012_Release/index.asp	Buona Vita, Inc., a Bridgeton, N.J. establishment, is recalling approximately 72,510 pounds of various frozen, ready-to-eat meat and poultry products due to possible contamination with Listeria monocytogenes.	New Jersey Firm Recalls Various Frozen, Ready-To-Eat Meat and Poultry Products Due To Potential Listeria Monocytogenes Contamination
USDA	525b75a7d3	2012-07-14	http://www.fsis.usda.gov/News_&_Events/Recall_043_2012_Release/index.asp	Morgan Foods, Inc., an Austin, Ind. establishment, is recalling approximately 94,850 pounds of corn chowder soup products that may contain foreign materials	Indiana Firm Recalls Corn Chowder Soup Products That May Contain Foreign Materials
USDA	c914904957	2012-07-07	http://www.fsis.usda.gov/News_&_Events/Recall_042_2012_Release/index.asp	Buona Vita, Inc., a Bridgeton, N.J. establishment, is recalling approximately 324,770 pounds of various frozen, ready-to-eat meat and poultry products due to possible contamination with Listeria monocytogenes.	New Jersey Firm Recalls Various Frozen, Ready-To-Eat Meat and Poultry Products Due To Potential Listeria Monocytogenes Contamination
USDA	34f75520e0	2012-06-21	http://www.fsis.usda.gov/FSIS_Recalls/RNR_041_2012/index.asp	Square-H Brands, Inc., a Los Angeles establishment, is recalling approximately 1,350 pounds of a ground smoked bacon product that may contain pieces of cardboard and plastic.	Recall Notification Report 041-2012 (Ground Smoked Bacon)
USDA	9a1d2db1fd	2012-06-13	http://www.fsis.usda.gov/News_&_Events/Recall_040_2012_Release/index.asp	Antonelli's and Sons, a South San Francisco, Calif. establishment, is recalling approximately 3,534 pounds of a raw stuffed chicken product because of misbranding and undeclared ingredients, including known allergens. The product may contain the following undeclared ingredients: milk, soy and monosodium glutamate (MSG), which are not noted on the label.	California Firm Recalls Raw Stuffed Chicken Product Due To Misbranding and Undeclared Allergens
USDA	7aa2cb9f3e	2012-06-11	http://www.fsis.usda.gov/Fsis_Recalls/RNR_039_2012/index.asp	CB Foods, Inc., an El Monte, Calif. establishment, is recalling approximately 55,757 pounds of pork dumpling products because it contains monosodium glutamate (MSG), which is not declared on the label.	Recall Notification Report 039-2012 (Pork Dumplings)
USDA	6853f62474	2012-06-07	http://www.fsis.usda.gov/News_&_Events/Recall_038_2012_Release/index.asp	Windsor Quality Food Co., a Toluca, Ill. establishment, is recalling approximately 96,408 pounds of meat lasagna products that contain egg and soy, both known allergens that were not declared on the product labels.	Illinois Firm Recalls Meat Lasagna Products Due to Misbranding and Undeclared Allergens
USDA	998bbed342	2012-06-03	http://www.fsis.usda.gov/News_&_Events/Recall_037_2012_Release/index.asp	Keoki's Lau Lau, a Honolulu, HI establishment, is recalling approximately 400 pounds of a ready-to-eat pork product due to possible contamination with Listeria monocytogenes.	Hawaii Firm Recalls Ready-To-Eat Pork Product for Possible Listeria Contamination
USDA	45f3695175	2012-06-01	http://www.fsis.usda.gov/News_&_Events/Recall_036_2012_Release/index.asp	BaLe Meat Processing and Wholesale, Inc., a Chicago, Ill., establishment is recalling approximately 13,200 pounds of various raw and ready-to-eat pork roll products because of misbranding and an undeclared allergen, wheat, which is not declared on the label.	Chicago Firm Recalls Pork Roll Products Due To Misbranding and Undeclared Allergen
USDA	68b68a21f0	2012-05-24	http://www.fsis.usda.gov/News_&_Events/Recall_035_2012_Release/index.asp	Mt. Airy Meat Center, a Mt. Airy, N.C. establishment, is recalling approximately 100 pounds of a frozen, raw chicken breast product because of misbranding and an undeclared allergen.	North Carolina Firm Recalls Chicken Breast Product Due To Misbranding And An Undeclared Allergen
USDA	a7774afdf3	2012-05-24	http://www.fsis.usda.gov/News_&_Events/Recall_034_2012_Release/index.asp	Zenner’s Quality Meat Products, Inc., a Portland, Ore. establishment, is recalling approximately 3,660 pounds of a bratwurst product because of misbranding and an undeclared allergen.	Oregon Firm Recalls Smoked Bratwurst Product Due To Misbranding And Undeclared Allergen
USDA	8d8f394592	2012-05-22	http://www.fsis.usda.gov/News_&_Events/Recall_033_2012_Release/index.asp	West Best Foods, Inc., a Las Vegas, Nev. establishment, is recalling approximately 13,776 pounds of lasagna products because of misbranding and an undeclared allergen. The product contains soy, which is an allergen that is not declared on the label.	Nevada Firm Recalls Lasagna Product Due to Misbranding and an Undeclared Allergen
USDA	980d3d9bab	2012-05-20	http://www.fsis.usda.gov/News_&_Events/Recall_032_2012_Release/index.asp	J&B Group, a Pipestone, Minn. establishment, is recalling approximately 456 pounds of steakhouse burgers because of misbranding and undeclared allergens. The product contains a seasoning mix with hydrolyzed soy and wheat proteins, known allergens, not declared on the label.	Minnesota Firm Recalls Steakhouse Burgers Due to Misbranding and Undeclared Allergens
USDA	821fcb594b	2012-05-18	http://www.fsis.usda.gov/News_&_Events/Recall_030_2012_Release/index.asp	August Foods Inc., a Downington, Penn. establishment, is recalling approximately 20,520 pounds of lamb koftis. The lamb koftis contain milk, a known allergen that is not declared on the product label.	Pennsylvania Firm Recalls Lamb Koftis Due to Misbranding and an Undeclared Allergen
USDA	5ba6e0139c	2012-05-18	http://www.fsis.usda.gov/News_&_Events/Recall_031_2012_Release/index.asp	Foster Farms, a Turlock, Calif. establishment, is recalling approximately 15,040 pounds of a turkey burger product because of misbranding and an undeclared allergen. The product contains a seasoning mix with hydrolyzed soy protein, a known allergen, not declared on the label.	California Firm Recalls Turkey Burger Product Due To Misbranding and Undeclared Allergen
USDA	4b82c339e6	2012-05-17	http://www.fsis.usda.gov/News_&_Events/Recall_029_2012_Release/index.asp	Raj Foods LLC., a Houston, Texas establishment, is recalling approximately 3,300 pounds of Halal beef samosa products because a meat ingredient used in the product may have been produced in a facility that is not federally inspected. (NOTE: A Recall Notification Report was issued May 16, 2012; on May 17, 2012, FSIS determined a change in status from a Class III to a Class II recall was warranted. Although no new products were included, FSIS issued this news release on May 17, 2012, to reflect the change.)	Texas Firm Recalls Beef Samosa Products Due To Lack of Federal Inspection
USDA	4b82c339e6	2012-05-17	http://www.fsis.usda.gov/News_&_Events/Recall_029_2012_Release/index.asp	Raj Foods LLC., a Houston, Texas establishment, is recalling approximately 3,300 pounds of Halal beef samosa products because a meat ingredient used in the product may have been produced in a facility that is not federally inspected. (NOTE: A Recall Notification Report was issued May 16, 2012; on May 17, 2012, FSIS determined a change in status from a Class III to a Class II recall was warranted. Although no new products were included, FSIS issued this news release on May 17, 2012, to reflect the change.)	Texas Firm Recalls Beef Samosa Products Due To Lack of Federal Inspection
USDA	bad52b8909	2012-05-16	http://www.fsis.usda.gov/Fsis_Recalls/RNR_029_2012/index.asp	Raj Foods LLC., a Houston, Texas establishment, is recalling approximately 3,300 pounds of Halal beef samosa products because a meat ingredient used in the product may have been produced in a facility that is not federally inspected.	Recall Notification Report (Halal Beef Samosas)
USDA	98ef59f7e3	2012-05-10	http://www.fsis.usda.gov/News_&_Events/Recall_028_2012_Release/index.asp	Euro Foods, Inc., which also does business as Citterio USA Corp., a Freeland, Pa. establishment, is recalling approximately 5,156 pounds of a chorizo product because of misbranding and an undeclared allergen. The product contains soy protein, which is an allergen that is not declared on the label.	Pennsylvania Firm Recalls Chorizo Product Due To Misbranding and an Undeclared Allergen
USDA	a69005d337	2012-04-21	http://www.fsis.usda.gov/News_&_Events/Recall_027_2012_Release/index.asp	Albie's Foods, a Gaylord, Mich. establishment, is recalling approximately 311 pounds of pizza calzone products due to possible contamination with Listeria monocytogenes.	Michigan Firm Recalls Calzone Products for Possible Listeria Contamination
USDA	2d7671ae6e	2012-04-20	http://www.fsis.usda.gov/News_&_Events/Recall_026_2012_Release/index.asp	Old Style Sausage, a Denver, Colo. establishment, is recalling approximately 3,000 pounds of sausage products because of misbranding and an undeclared allergen. The sausage products contain egg, a known allergen not declared on the package label.	Colorado Firm Recalls Sausage Products Due To Misbranding and Undeclared Allergen
USDA	12616bc78e	2012-04-17	http://www.fsis.usda.gov/News_&_Events/Recall_025_2012_Release/index.asp	Nestlé Prepared Foods Company, a Gaffney, S.C. establishment, is recalling approximately 16,890 pounds of Stouffer's lasagna frozen entrées that may instead contain stuffed peppers.	South Carolina Firm Recalls Frozen Entrées Due to Mislabeling and an Undeclared Allergen
USDA	12616bc78e	2012-04-17	http://www.fsis.usda.gov/News_&_Events/Recall_025_2012_Release/index.asp	Nestlé Prepared Foods Company, a Gaffney, S.C. establishment, is recalling approximately 16,890 pounds of Stouffer's lasagna frozen entrées that may instead contain stuffed peppers.	South Carolina Firm Recalls Frozen Entrées Due to Mislabeling and an Undeclared Allergen
USDA	2ddcb36636	2012-04-12	http://www.fsis.usda.gov/News_&_Events/Recall_024_2012_Release/index.asp	Town and Country Foods Inc., a Greene, Maine establishment, is recalling approximately 2,057 pounds of ground and tenderized beef products that may be contaminated with E. coli O157:H7.	Maine Firm Recalls Ground and Tenderized Beef Products Due to Possible E. Coli O157:H7 Contamination
USDA	a61870dbac	2012-04-06	http://www.fsis.usda.gov/fsis_recalls/RNR_023_2012/index.asp	Quality Food Distributor, a Las Vegas, Nev., establishment, is recalling approximately 50,820 pounds of Steamed BBQ Flavored Pork Buns because it contains monosodium glutamate (MSG), which is not declared on the label.	Recall Notification Report 023-2012 (Steamed BBQ Flavored Pork Buns)
USDA	74be406b3f	2012-04-03	http://www.fsis.usda.gov/News_&_Events/Recall_022_2012_Release/index.asp	Al Baghdadi Food Inc., a Hazel Park, Mich. establishment is recalling approximately 5,400 pounds of a stuffed potato product with beef filling because of misbranding and undeclared allergens. The product contains soy and milk, which are known allergens not declared on the label.	Michigan Firm Recalls Stuffed Potato Product with Beef Filling Due To Misbranding and Undeclared Allergens
